ain,tocstatus,confirmtoc,include,abovetoc,linked,baseunder50,tract,jobs_idx,address,cp_casenum,full_approvetime,minus_holddays,holddays,zc_floorarea,total_units,aff_units,mr_units,pct_aff,councildistrict,tocdist,zipcode,lv2012,lv2020,lv2015,spadummy,redevdummy,geoid,medianhouseholdincome16,peroo16,persingfam16,medianhomevalue16,mediangrossrent16,cbddist,cp_filing,cp_complet,cp_approva,var39,permit_num,ladbs_subm,ladbs_perm,permitfeesubtotal,basementlevelsbc,basementlevelszc,undefinedaffordableunits,var47,moccgroup,retail,r2occgroupsqft,s2occgroupsqft,longtermbicycleparkingprovided,longtermbicycleparkingrequired,parkingrequiredautobicycle,providedcompact,provideddisabled,providedstandard,totalparking,parkingratio,shorttermbicycleparkingprovided,shorttermbicycleparkingrequired,constructiontype1,constructiontype2,constructiontype3,var65,multi_parcel,rectangle_ratio,n_vertices,neighbors,corner,corner_check,match_type,intersection,alley,ln_time,ln_units,affordable,ln_income,tocborder,half_mile_border,odd_lot,basement,parking_req_perunit,lnparking,nonTOCdisc,third_border,quarter_mile,moige,year,_merge
5473024021.0,Non-TOC Disc,,1,0,0,1.0,186202.0,31.5,3815 W AVENUE 43,DIR-2017-2272-CDO,281,281,,24443,28,0.0,28.0,0.0,14.0,3909.376,90041.0,1793400.0,4282400.0,2856600.0,0.0,0.0,6037186202.0,62697.0,46.922024,52.610966,440300.0,1158.0,5.405324,6/8/2017,7/18/2017,10/13/2017,3815 W AVENUE 43,17010-20000-01509,4/19/2017,1/25/2018,"$141,293",#N/A,#N/A,#N/A,0,0.0,0.0,26487.0,15952.0,28.0,28.0,38.0,17.0,2.0,28.0,47.0,1.7,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9997487,7.0,2.0,yes,yes,address,1.0,0.0,5.638355,3.3322046,0.0,11.046069,0.0,,0.0,0.0,1.3571428,3.8501475,1.0,,,matched (3),2017.0,matched (3)
5493004005.0,Non-TOC BR,,1,0,0,1.0,183220.0,18.0,6417 N FIGUEROA ST,,265,265,,21017,21,2.0,19.0,0.0952381,14.0,-1989.8835,90042.0,2173400.0,5109500.0,3580800.0,0.0,0.0,6037183220.0,51667.0,47.231544,71.864685,435200.0,1167.0,6.252189,#N/A,#N/A,#N/A,6417 N FIGUEROA ST,17010-10000-01480,4/18/2017,1/8/2018,"$112,305",#N/A,#N/A,#N/A,0,0.0,0.0,23923.0,15349.0,22.0,21.0,35.0,18.0,2.0,20.0,40.0,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.9998675,17.0,2.0,no,yes,manual,0.0,0.0,5.57973,3.0445225,0.0,10.852574,1.0,1.0,0.0,0.0,1.6666666,3.6888795,0.0,,,matched (3),2017.0,matched (3)
5501004006.0,Non-TOC Disc,,1,0,0,0.0,211121.0,64.0,235 N HOOVER ST,DIR-2015-3939-DB-SPP-DI-SPR,1603,947,,261524,221,19.0,202.0,0.08597285,13.0,-3605.3489,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037211121.0,45372.0,5.245154,10.27467,704500.0,1295.0,2.320832,10/28/2015,10/31/2017,3/23/2018,235 N HOOVER ST,17010-10000-03074,8/18/2017,3/18/2020,"$1,449,686",#N/A,#N/A,#N/A,0,0.0,0.0,261524.0,148681.0,126.0,111.0,435.0,91.0,10.0,265.0,366.0,1.7,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.56344295,82.0,3.0,yes,yes,AIN,1.0,0.0,6.853299,5.398163,0.0,10.722651,1.0,,1.0,0.0,1.9683257,5.902633,1.0,,,matched (3),2017.0,matched (3)
5503018008.0,Non-TOC Disc,,1,0,0,1.0,234000.0,24.4,4170 W 5TH ST,DIR-2017-181-DB,533,533,,20041,28,4.0,24.0,0.14285715,10.0,299.11847,90008.0,1333600.0,3898800.0,2466000.0,1.0,0.0,6037234000.0,52231.0,65.61245,80.51576,400500.0,990.0,4.8408785,1/17/2017,2/17/2017,5/3/2017,4170 W 5TH ST,16010-10000-05470,12/8/2016,5/25/2018,"$145,657",#N/A,#N/A,#N/A,0,0.0,0.0,26108.0,11439.0,32.0,32.0,17.0,7.0,1.0,16.0,24.0,0.9,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.99633104,9.0,5.0,no,yes,manual,0.0,0.0,6.2785215,3.3322046,0.0,10.863432,0.0,1.0,0.0,0.0,0.60714287,3.1780539,1.0,1.0,1.0,matched (3),2016.0,matched (3)
5503020026.0,Non-TOC Disc,,1,0,0,0.0,211802.0,65.5,510 S OXFORD AVE,DIR-2017-2442-SPR,1034,1003,,122280,89,0.0,89.0,0.0,10.0,-3335.4219,90020.0,2760100.0,8340400.0,5445500.0,0.0,1.0,6037211802.0,37045.0,9.92332,0.28997514,514700.0,1124.0,3.3487446,6/19/2017,7/14/2017,11/9/2017,510 S OXFORD AVE,15010-10000-03689,10/30/2015,8/29/2018,"$593,962",#N/A,#N/A,#N/A,0,0.0,0.0,117403.0,67032.0,89.0,89.0,276.0,108.0,7.0,87.0,202.0,2.3,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9937706,20.0,6.0,no,no,AIN,0.0,0.0,6.910751,4.4886365,0.0,10.519889,1.0,,0.0,0.0,3.1011236,5.3082676,1.0,,,matched (3),2015.0,matched (3)
5503023009.0,TOC DISC,1.0,1,0,0,1.0,211802.0,65.5,3920 W 5TH ST,DIR-2018-5859-TOC,727,727,,26874,40,4.0,36.0,0.1,10.0,-4494.087,90020.0,2760100.0,8340400.0,5445500.0,0.0,1.0,6037211802.0,37045.0,9.92332,0.28997514,514700.0,1124.0,3.129948,10/9/2018,11/6/2018,1/31/2019,3920 W 5TH ST,18010-10000-00054,1/5/2018,1/2/2020,"$180,792",2018,1,0,0,0.0,0.0,29030.0,10648.0,40.0,40.0,20.0,3.0,2.0,18.0,23.0,0.6,4,4,I-A,III-A,0,,yes,0.8,6.0,,alley,yes,manual2,0.0,1.0,6.5889263,3.6888795,0.0,10.519889,1.0,,1.0,1.0,0.5,3.1354942,0.0,,,matched (3),2018.0,matched (3)
5504019023.0,Non-TOC BR,,1,0,0,1.0,211701.0,69.666664,527 S WILTON PL,,748,748,,9663,14,0.0,14.0,0.0,4.0,-1903.8232,90020.0,2760100.0,8340400.0,5445500.0,0.0,0.0,6037211701.0,62586.0,26.31119,23.290937,2000001.0,1643.0,3.6793697,#N/A,#N/A,#N/A,527 S WILTON PL,16010-20000-01660,4/22/2016,5/10/2018,"$59,528",#N/A,#N/A,#N/A,0,0.0,0.0,11585.0,6781.0,14.0,14.0,30.0,0.0,1.0,13.0,14.0,1.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.98727816,7.0,4.0,no,no,AIN,0.0,0.0,6.617403,2.6390574,0.0,11.044297,1.0,1.0,0.0,0.0,2.142857,2.6390574,0.0,,,matched (3),2016.0,matched (3)
5508015008.0,Non-TOC Disc,,1,1,0,0.0,-6036997632.0,,640 S CURSON AVE,CPC-2013-193-ZC-CU-ZV-BL-CDO,2172,2172,0.0,"439,004",285,,,,4.0,,90036.0,,,,,,2151.01,,,,,,,1/23/2013,2/12/2013,11/26/2014,,17010-10000-04785,12/21/2017,1/4/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,7.6834035,5.652489,1.0,,0.0,,0.0,0.0,,,1.0,,,using only (2),2017.0,matched (3)
5518002012.0,Non-TOC BR,,1,0,0,1.0,211420.0,65.5,161 S NORMANDIE AVE,,113,113,,10697,13,0.0,13.0,0.0,13.0,-4934.3896,90004.0,3657400.0,7465700.0,5780300.0,0.0,1.0,6037211420.0,37614.0,17.421335,26.405693,614000.0,1010.0,3.16844,#N/A,#N/A,#N/A,161 S NORMANDIE AVE,17010-20000-03642,9/21/2017,1/12/2018,"$56,334",#N/A,#N/A,#N/A,0,0.0,0.0,10697.0,5450.0,13.0,13.0,28.0,0.0,1.0,112.0,113.0,8.7,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9997459,5.0,5.0,no,no,address,0.0,0.0,4.727388,2.5649493,0.0,10.535131,1.0,,0.0,0.0,2.1538463,4.727388,0.0,,,matched (3),2017.0,matched (3)
5520024009.0,Non-TOC Disc,,1,0,0,1.0,192620.0,59.5,338 N MARIPOSA AVE,DIR-2014-4909-DB,1449,1171,,16100,14,1.0,13.0,0.071428575,13.0,-5161.1055,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037192620.0,31571.0,3.9408867,8.413284,629300.0,1037.0,3.3055413,12/30/2014,1/30/2015,1/28/2016,338 N MARIPOSA AVE,16010-20000-01155,3/23/2016,12/18/2018,"$89,422",#N/A,#N/A,#N/A,0,0.0,0.0,15460.0,8308.0,22.0,22.0,22.0,8.0,1.0,13.0,22.0,1.6,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9990431,5.0,2.0,yes,yes,AIN,1.0,0.0,7.0656133,2.6390574,0.0,10.359994,1.0,,0.0,0.0,1.5714285,3.0910425,1.0,,,matched (3),2016.0,matched (3)
5521003051.0,TOC DISC,1.0,1,0,0,1.0,192510.0,65.0,660 N OXFORD AVE,DIR-2018-4508-TOC,1397,1280,,49948,37,5.0,32.0,0.13513513,13.0,-3574.5764,90004.0,3657400.0,7465700.0,5780300.0,0.0,1.0,6037192510.0,45792.0,15.16428,29.976397,503200.0,1225.0,3.9438834,3/31/2016,4/20/2016,2/8/2019,660 N OXFORD AVE,19010-10000-01602,4/17/2019,1/27/2020,"$261,044",0,0,0,0,0.0,0.0,42482.0,8061.0,36.0,36.0,21.0,3.0,1.0,20.0,24.0,0.6,4,4,I-A,III-A,0,,yes,0.99,5.0,,yes,yes,manual2,1.0,0.0,7.1546154,3.6109178,0.0,10.731865,1.0,,0.0,0.0,0.5675676,3.1780539,0.0,,,matched (3),2019.0,matched (3)
5521004001.0,Non-TOC Disc,,1,0,0,1.0,192510.0,65.0,4864 W MELROSE AVE,DIR-2016-4043-DB,576,534,,37944,51,6.0,45.0,0.11764706,13.0,-4185.3687,90029.0,3178700.0,7297200.0,5043100.0,0.0,0.0,6037192510.0,45792.0,15.16428,29.976397,503200.0,1225.0,3.8913274,10/25/2016,1/20/2017,5/8/2017,4864 W MELROSE AVE,16010-10000-05517,12/14/2016,5/24/2018,"$225,694",1,1,0,0,0.0,0.0,35944.0,19660.0,55.0,55.0,88.0,3.0,2.0,42.0,47.0,0.9,9,9,I-A,III-A,0,,yes,0.9995884,14.0,10.0,no,yes,manual,0.0,0.0,6.280396,3.9318256,0.0,10.731865,1.0,,0.0,1.0,1.7254902,3.8501475,1.0,,,matched (3),2016.0,matched (3)
5521004020.0,Non-TOC BR,,1,0,0,1.0,192510.0,65.0,641 N HOBART BLVD,,261,261,,13391,14,1.0,13.0,0.071428575,13.0,-4096.0312,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037192510.0,45792.0,15.16428,29.976397,503200.0,1225.0,3.8296776,#N/A,#N/A,#N/A,641 N HOBART BLVD,19010-20000-01620,4/17/2019,1/3/2020,"$73,413",#N/A,#N/A,#N/A,0,0.0,0.0,13580.0,6925.0,14.0,14.0,34.0,4.0,1.0,14.0,19.0,1.4,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9989076,5.0,2.0,no,yes,AIN,0.0,0.0,5.5645204,2.6390574,0.0,10.731865,1.0,,0.0,0.0,2.4285715,2.944439,0.0,,,matched (3),2019.0,matched (3)
5521006039.0,TOC BR,1.0,1,0,0,1.0,192520.0,62.5,4760 W MELROSE AVE,,232,232,,21624,39,38.0,1.0,0.974359,13.0,-4774.546,90029.0,3178700.0,7297200.0,5043100.0,0.0,0.0,6037192520.0,35485.0,6.9121447,14.801444,497300.0,998.0,3.791393,#N/A,#N/A,#N/A,4760 W MELROSE AVE,19010-10000-01240,3/26/2019,11/13/2019,"$148,640",0,0,0,0,0.0,0.0,21624.0,0.0,36.0,36.0,0.0,0.0,1.0,1.0,2.0,0.1,6,6,I-A,III-A,0,,,0.99666953,8.0,4.0,no,no,AIN,0.0,0.0,5.4467373,3.6635616,1.0,10.476866,1.0,,0.0,0.0,0.0,0.6931472,0.0,,,matched (3),2019.0,matched (3)
5521007036.0,TOC DISC,1.0,1,0,0,1.0,192520.0,62.5,4660 W MELROSE AVE,DIR-2018-2736-TOC,666,666,,52739,66,6.0,60.0,0.09090909,13.0,-5522.1904,90029.0,3178700.0,7297200.0,5043100.0,0.0,0.0,6037192520.0,35485.0,6.9121447,14.801444,497300.0,998.0,3.672208,5/10/2018,6/14/2018,9/12/2018,4660 W MELROSE AVE,18010-30000-04517,9/17/2018,3/6/2020,"$290,835",1,1,0,0,0.0,0.0,59561.0,26086.0,66.0,52.0,96.0,28.0,2.0,32.0,62.0,0.9,8,6,I-A,III-A,0,,yes,0.99,5.0,,yes,yes,manual2,1.0,0.0,6.50129,4.189655,0.0,10.476866,1.0,,0.0,1.0,1.4545455,4.1271343,0.0,,,matched (3),2018.0,matched (3)
5521011002.0,Non-TOC BR,,1,0,0,1.0,192510.0,65.0,552 N HOBART BLVD,,233,233,,25444,26,2.0,24.0,0.07692308,13.0,-3865.7031,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037192510.0,45792.0,15.16428,29.976397,503200.0,1225.0,3.7613878,#N/A,#N/A,#N/A,552 N HOBART BLVD,18010-20000-00740,2/21/2018,10/12/2018,"$137,104",#N/A,#N/A,#N/A,0,0.0,0.0,27153.0,10125.0,0.0,26.0,28.0,2.0,1.0,25.0,28.0,1.1,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99780136,7.0,6.0,no,no,address,0.0,0.0,5.4510384,3.2580965,0.0,10.731865,1.0,,0.0,0.0,1.0769231,3.3322046,0.0,,,matched (3),2018.0,matched (3)
5522003006.0,Non-TOC Disc,,1,0,0,1.0,192410.0,71.25,667 N WILTON PL,DIR-2016-2598-DB,630,630,,20920,34,3.0,31.0,0.0882353,4.0,-2374.2092,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037192410.0,77305.0,37.387657,39.21776,890900.0,1340.0,4.2035537,7/22/2016,1/2/2017,1/4/2017,667 N WILTON PL,16010-10000-04686,10/14/2016,4/13/2018,"$122,572",#N/A,#N/A,#N/A,0,0.0,0.0,17022.0,14975.0,34.0,34.0,72.0,0.0,1.0,33.0,34.0,1.0,#N/A,#N/A,#N/A,#N/A,#N/A,,no,0.9953814,9.0,7.0,no,yes,manual,0.0,0.0,6.4457197,3.5263605,0.0,11.255514,1.0,1.0,0.0,0.0,2.1176472,3.5263605,1.0,,,matched (3),2016.0,matched (3)
5522014012.0,Non-TOC Disc,,1,0,0,1.0,192420.0,67.0,521 N GRAMERCY PL,DIR-2019-1971-TOC,261,170,,22424,19,0.0,19.0,0.0,4.0,-2004.3088,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037192420.0,51699.0,16.038433,17.321785,601500.0,1155.0,4.0728383,4/2/2019,7/5/2019,9/10/2019,521 N GRAMERCY PL,17010-20000-02344,6/19/2017,3/7/2018,"$112,564",#N/A,#N/A,#N/A,0,0.0,0.0,25619.0,10158.0,19.0,19.0,35.0,18.0,1.0,18.0,37.0,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.99698585,10.0,6.0,no,yes,manual,0.0,0.0,5.1357985,2.944439,0.0,10.853193,1.0,1.0,0.0,0.0,1.8421053,3.6109178,1.0,,,matched (3),2017.0,matched (3)
5522015010.0,Non-TOC Disc,,1,0,0,1.0,192410.0,71.25,5153 W MAPLEWOOD AVE,DIR-2016-469-DB,1427,1396,,53839.08,34,3.0,31.0,0.0882353,4.0,-1436.598,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037192410.0,77305.0,37.387657,39.21776,890900.0,1340.0,4.1661325,2/12/2016,3/7/2016,5/27/2016,5153 W MAPLEWOOD AVE,17010-20000-00067,1/10/2017,1/9/2020,"$281,718",2017,#N/A,#N/A,0,0.0,0.0,55517.0,17938.0,34.0,34.0,98.0,32.0,2.0,32.0,66.0,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9971548,10.0,4.0,no,no,address,0.0,0.0,7.2413664,3.5263605,0.0,11.255514,1.0,1.0,0.0,0.0,2.8823528,4.189655,1.0,1.0,,matched (3),2017.0,matched (3)
5522016017.0,TOC DISC,1.0,1,0,0,1.0,192410.0,71.25,5122 W MAPLEWOOD AVE,DIR-2017-4551-TOC,238,238,,28868,24,2.0,22.0,0.083333336,4.0,-1553.117,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037192410.0,77305.0,37.387657,39.21776,890900.0,1340.0,4.1374874,11/7/2017,12/1/2017,3/1/2018,5122 W MAPLEWOOD AVE,18010-10000-00367,1/31/2018,7/3/2018,"$141,056",2018,0,0,0,0.0,0.0,25811.0,6350.0,24.0,24.0,29.0,11.0,2.0,16.0,29.0,1.2,3,3,I-A,V-A,0,,,0.9981179,15.0,67.0,no,yes,address,0.0,0.0,5.4722705,3.1780539,0.0,11.255514,1.0,1.0,0.0,0.0,1.2083334,3.3672957,0.0,1.0,,matched (3),2018.0,matched (3)
5522019003.0,Non-TOC Disc,,1,0,0,1.0,192420.0,67.0,4749 W ELMWOOD AVE,CPC-2017-2121-DB,714,714,,13410,14,1.0,13.0,0.071428575,4.0,-2302.3997,90004.0,3657400.0,7465700.0,5780300.0,0.0,1.0,6037192420.0,51699.0,16.038433,17.321785,601500.0,1155.0,3.8767354,5/30/2017,6/22/2017,4/6/2018,4749 W ELMWOOD AVE,16016-10000-30379,12/19/2016,12/3/2018,"$82,184",#N/A,#N/A,#N/A,0,0.0,0.0,14837.0,6595.0,18.0,18.0,42.0,8.0,1.0,11.0,20.0,1.4,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99954134,7.0,5.0,no,no,AIN,0.0,0.0,6.570883,2.6390574,0.0,10.853193,1.0,1.0,0.0,0.0,3.0,2.9957323,1.0,,,matched (3),2016.0,matched (3)
5522020011.0,Non-TOC BR,,1,0,0,1.0,192420.0,67.0,4807 W ELMWOOD AVE,,546,546,,11974,13,1.0,12.0,0.07692308,4.0,-1890.6501,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037192420.0,51699.0,16.038433,17.321785,601500.0,1155.0,3.9439273,#N/A,#N/A,#N/A,4807 W ELMWOOD AVE,16010-10000-04103,9/16/2016,3/16/2018,"$78,745",#N/A,#N/A,#N/A,0,0.0,0.0,11802.0,4951.0,18.0,13.0,32.0,8.0,1.0,8.0,17.0,1.3,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99946517,7.0,5.0,no,no,AIN,0.0,0.0,6.302619,2.5649493,0.0,10.853193,1.0,1.0,0.0,0.0,2.4615386,2.8332133,0.0,,,matched (3),2016.0,matched (3)
5522028014.0,Non-TOC BR,,1,0,0,1.0,192410.0,71.25,4847 W BEVERLY BLVD,,251,251,,26152,16,0.0,16.0,0.0,4.0,-896.5651,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037192410.0,77305.0,37.387657,39.21776,890900.0,1340.0,4.035278,#N/A,#N/A,#N/A,4847 W BEVERLY BLVD,17010-30000-05074,12/22/2017,8/30/2018,"$138,438",#N/A,#N/A,#N/A,0,0.0,0.0,25924.0,9946.0,16.0,16.0,31.0,16.0,1.0,15.0,32.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9991337,9.0,13.0,no,yes,address,0.0,0.0,5.525453,2.7725887,0.0,11.255514,1.0,1.0,0.0,0.0,1.9375,3.465736,0.0,1.0,1.0,matched (3),2017.0,matched (3)
5523022012.0,Non-TOC Disc,,1,0,0,1.0,192410.0,71.25,647 N BEACHWOOD DR,CPC-2016-4316-DB,733,733,,43078,52,5.0,47.0,0.09615385,4.0,-2276.6445,90004.0,3657400.0,7465700.0,5780300.0,0.0,0.0,6037192410.0,77305.0,37.387657,39.21776,890900.0,1340.0,4.589887,11/10/2016,12/1/2016,5/23/2017,647 N BEACHWOOD DR,17010-10000-02156,6/15/2017,11/13/2018,"$259,682",1,0,0,0,0.0,0.0,36932.0,24778.0,68.0,68.0,149.0,26.0,4.0,43.0,73.0,1.4,8,8,I-A,V-A,0,,,0.99876535,10.0,3.0,yes,yes,AIN,1.0,0.0,6.5971456,3.9512436,0.0,11.255514,1.0,1.0,0.0,0.0,2.8653846,4.2904596,1.0,,,matched (3),2017.0,matched (3)
5527007024.0,TOC DISC,1.0,1,0,0,1.0,192002.0,85.333336,700 N SPAULDING AVE,DIR-2018-4879-TOC-WDI,432,432,,20519,24,2.0,22.0,0.083333336,5.0,-1405.7922,90046.0,3688200.0,6955800.0,5470800.0,0.0,0.0,6037192002.0,92944.0,43.630817,52.159245,847000.0,1828.0,6.465915,8/21/2018,9/5/2018,3/5/2019,700 N SPAULDING AVE,18010-10000-03330,6/28/2018,9/3/2019,"$108,875",0,2,0,0,0.0,0.0,18546.0,20250.0,0.0,27.0,23.0,2.0,2.0,22.0,26.0,1.1,3,3,I-A,V-A,V-B,,,0.96525,17.0,1.0,yes,no,AIN,1.0,0.0,6.0684257,3.1780539,0.0,11.439753,1.0,1.0,0.0,1.0,0.9583333,3.2580965,0.0,1.0,,matched (3),2018.0,matched (3)
5527032021.0,Non-TOC Disc,,1,0,0,1.0,194500.0,93.0,429 N HAYWORTH AVE,ZA-2018-5722-ZAA,445,445,,24629,16,0.0,16.0,0.0,5.0,-2636.8933,90048.0,6388000.0,12691600.0,9842100.0,0.0,0.0,6037194500.0,85313.0,49.736565,49.396473,1392900.0,1461.0,6.6308765,10/1/2018,1/0/1900,10/2/2019,429 N HAYWORTH AVE,17010-10000-02561,6/29/2017,9/17/2018,"$124,981",#N/A,#N/A,#N/A,It seems like the info was erased,0.0,0.0,26289.0,8888.0,16.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9991742,7.0,6.0,no,no,address,0.0,0.0,6.0980744,2.7725887,0.0,11.354082,1.0,1.0,0.0,0.0,2.0,,1.0,,,matched (3),2017.0,matched (3)
5528001078.0,Non-TOC Disc,,1,0,0,1.0,194402.0,92.333336,725 N CROFT AVE,VTT-82548-CN,325,325,,64912.5,31,0.0,31.0,0.0,5.0,-3811.324,90069.0,5757000.0,11095100.0,8809700.0,0.0,0.0,6037194402.0,84367.0,27.637232,19.132767,845700.0,1958.0,7.3766623,#N/A,#N/A,#N/A,725 N CROFT AVE,18010-10000-06099,12/18/2018,11/8/2019,"$644,948",#N/A,#N/A,#N/A,0,0.0,0.0,64192.0,28505.0,32.0,31.0,97.0,1.0,3.0,71.0,75.0,2.4,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.6774111,14.0,11.0,no,yes,manual,0.0,0.0,5.7838254,3.4339871,0.0,11.342932,1.0,,1.0,0.0,3.1290324,4.317488,1.0,,,matched (3),2018.0,matched (3)
5528003034.0,Non-TOC Disc,,1,0,0,1.0,194402.0,92.333336,728 N SWEETZER AVE,VTT-74130-CN,885,872,,93349,49,0.0,49.0,0.0,5.0,-3439.5608,90069.0,5757000.0,11095100.0,8809700.0,0.0,0.0,6037194402.0,84367.0,27.637232,19.132767,845700.0,1958.0,7.1711984,4/17/2018,4/26/2018,10/16/2018,728 N SWEETZER AVE,15010-10000-03347,9/21/2015,2/22/2018,"$499,446",2,2,0,0,0.0,0.0,96390.0,62591.0,50.0,49.0,145.0,16.0,4.0,95.0,115.0,2.3,8,5,I-A,V-A,0,,yes,0.9983137,10.0,16.0,no,yes,manual,0.0,0.0,6.7707896,3.8918202,0.0,11.342932,1.0,,0.0,1.0,2.9591837,4.744932,1.0,,,matched (3),2015.0,matched (3)
5528003040.0,Non-TOC Disc,,1,0,0,1.0,194402.0,92.333336,714 N SWEETZER AVE,VTT-74129-CN,889,889,,41098,26,0.0,26.0,0.0,5.0,-3508.2773,90069.0,5757000.0,11095100.0,8809700.0,0.0,0.0,6037194402.0,84367.0,27.637232,19.132767,845700.0,1958.0,7.1661572,5/10/2018,6/7/2018,1/11/2019,714 N SWEETZER AVE,15010-10000-03307,9/15/2015,2/20/2018,"$195,490",#N/A,#N/A,#N/A,0,0.0,0.0,37741.0,25770.0,26.0,26.0,44.0,5.0,1.0,38.0,44.0,1.7,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99158037,7.0,4.0,no,no,AIN,0.0,0.0,6.790097,3.2580965,0.0,11.342932,1.0,,0.0,0.0,1.6923077,3.7841897,1.0,,,matched (3),2015.0,matched (3)
5529007022.0,Non-TOC Disc,,1,0,0,1.0,194402.0,92.333336,1017 N CROFT AVE,VTT-74835-CN,390,264,,26140,16,0.0,16.0,0.0,5.0,-2180.415,90069.0,5757000.0,11095100.0,8809700.0,0.0,0.0,6037194402.0,84367.0,27.637232,19.132767,845700.0,1958.0,7.505256,10/4/2017,12/29/2017,10/31/2018,1017 N CROFT AVE,16010-10000-06280,12/29/2016,1/23/2018,"$132,343",#N/A,#N/A,#N/A,0,0.0,0.0,26140.0,12405.0,16.0,16.0,49.0,18.0,2.0,17.0,37.0,2.3,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.98541725,7.0,2.0,yes,yes,manual,1.0,0.0,5.575949,2.7725887,0.0,11.342932,1.0,1.0,0.0,0.0,3.0625,3.6109178,1.0,,,matched (3),2016.0,matched (3)
5529021047.0,Non-TOC BR,,1,0,0,1.0,194401.0,89.5,857 N HAYWORTH AVE,,774,774,,14071,10,0.0,10.0,0.0,5.0,-2708.432,90046.0,3688200.0,6955800.0,5470800.0,0.0,0.0,6037194401.0,77108.0,16.769707,26.086956,1110600.0,1580.0,6.8176856,#N/A,#N/A,#N/A,857 N HAYWORTH AVE,16010-20000-01046,3/17/2016,4/30/2018,"$71,334",#N/A,#N/A,#N/A,0,0.0,0.0,14709.0,5765.0,10.0,10.0,20.0,8.0,1.0,11.0,20.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9945494,5.0,3.0,yes,yes,AIN,1.0,0.0,6.6515718,2.3025851,0.0,11.252962,1.0,,0.0,0.0,2.0,2.9957323,0.0,,,matched (3),2016.0,matched (3)
5532017020.0,Non-TOC Disc,,1,0,0,0.0,191901.0,82.0,6933 W SANTA MONICA BLVD,CPC-2015-4611-GPA-VZC-HD-DB-MCUP-WDI-SPR,1439,1439,,218316,224,15.0,209.0,0.06696428,4.0,-1665.12,90038.0,3840200.0,8602400.0,6617100.0,0.0,0.0,6037191901.0,52554.0,5.518496,7.6150184,511000.0,1442.0,5.821903,12/18/2015,12/23/2015,4/5/2018,6933 W SANTA MONICA BLVD,18010-10000-01437,4/3/2018,11/26/2019,"$1,030,517",#N/A,#N/A,#N/A,0,14884.0,1.0,215664.0,176340.0,168.0,64.0,368.0,126.0,9.0,207.0,342.0,1.5,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.8589306,20.0,2.0,yes,yes,address,1.0,0.0,7.2717037,5.411646,0.0,10.8695965,1.0,1.0,1.0,0.0,1.6428572,5.8348107,1.0,1.0,,matched (3),2018.0,matched (3)
