"","x"
"6137",341102
"6138",263094
"6139",357596
"6140",282698
"6141",312785
"6142",282484
"6143",323055
"6144",291494
"6145",307440
"6146",278122
"6147",324922
"6148",278107
"6149",518530
"6150",252253
"6151",343789
"6152",277647
"6153",291566
"6154",302422
"6155",373366
"6156",260868
"6157",289046
"6158",257269
"6159",376058
"6160",594187
"6161",417668
"6162",296317
"6163",452406
"6164",262994
"6165",269417
"6166",331611
"6167",299635
"6168",499197
"6169",434430
"6170",377931
"6171",287008
"6172",377017
"6173",265086
"6174",333843
"6175",296478
"6176",353298
"6177",509866
"6178",250034
"6179",258761
"6180",255582
"6181",301814
"6182",340341
"6183",259496
"6184",264244
"6185",313146
"6186",340599
"6187",336951
"6188",315984
"6189",256979
"6190",304302
"6191",284703
"6192",401198
"6193",257310
"6194",411950
"6195",392668
"6196",272960
"6197",301583
"6198",315984
"6199",287229
"6200",365739
"6201",283293
"6202",263338
"6203",504871
"6204",348592
"6205",347025
"6206",262664
"6207",343190
"6208",695411
"6209",321824
"6210",420986
"6211",272338
"6212",312498
"6213",319122
"6214",442359
"6215",261059
"6216",275395
"6217",462966
"6218",265434
"6219",337050
"6220",252231
"6221",258276
"6222",403468
"6223",306908
"6224",293398
"6225",405155
"6226",402361
"6227",302626
"6228",761006
"6229",484669
"6230",314052
"6231",311931
"6232",283602
"6233",380462
"6234",423616
"6235",255711
"6236",261519
"6237",272471
"6238",311524
"6239",467611
"6240",373185
"6241",403671
"6242",265807
"6243",440647
"6244",284652
"6245",258666
"6246",287658
"6247",275051
"6248",376455
"6249",267989
"6250",349347
"6251",302847
"6252",269095
"6253",279960
"6254",337666
"6255",255276
"6256",348886
"6257",506830
"6258",412435
"6259",318918
"6260",314165
"6261",330715
"6262",574005
"6263",281356
"6264",478205
"6265",290688
"6266",348152
"6267",354962
"6268",393360
"6269",283217
"6270",342719
"6271",271837
"6272",400061
"6273",268358
"6274",266461
"6275",312477
"6276",604045
"6277",373628
"6278",367984
"6279",250733
"6280",315974
"6281",465974
"6282",250647
"6283",263561
"6284",306889
"6285",350759
"6286",386726
"6287",282753
"6288",254291
"6289",306460
"6290",415913
"6291",295591
"6292",268832
"6293",297735
"6294",605502
"6295",360491
"6296",262688
"6297",312108
"6298",256992
"6299",589809
"6300",318982
"6301",369463
"6302",307643
"6303",351350
"6304",260761
"6305",252842
"6306",294936
"6307",267161
"6308",426467
"6309",269323
"6310",270339
"6311",343742
"6312",322674
"6313",401690
"6314",410446
"6315",335704
"6316",343553
"6317",328466
"6318",265097
"6319",414791
"6320",341672
"6321",266764
"6322",329603
"6323",311974
"6324",272856
"6325",276229
"6326",289106
"6327",306779
"6328",487347
"6329",283945
"6330",375698
"6331",271753
"6332",251854
"6333",264052
"6334",282604
"6335",337940
"6336",258037
"6337",391585
"6338",405913
"6339",588003
"6340",279636
"6341",271262
"6342",296253
"6343",254367
"6344",306982
"6345",355728
"6346",347292
"6347",326370
"6348",269221
"6349",268022
"6350",289886
"6351",282023
"6352",379485
"6353",351161
"6354",509629
"6355",398988
"6356",252413
"6357",363875
"6358",287277
"6359",308498
"6360",306289
"6361",282062
"6362",339482
"6363",367533
"6364",269095
"6365",309230
"6366",272615
"6367",431426
"6368",256474
"6369",429897
"6370",357814
"6371",277248
"6372",356133
"6373",308285
"6374",315065
"6375",292511
"6376",351576
"6377",319685
"6378",288519
"6379",261230
"6380",292110
"6381",709798
"6382",372838
"6383",305874
"6384",290922
"6385",561334
"6386",401134
"6387",258170
"6388",292370
"6389",300871
"6390",481987
"6391",340885
"6392",287315
"6393",304212
"6394",256864
"6395",320102
"6396",334273
"6397",356015
"6398",278900
"6399",343014
"6400",347446
"6401",570002
"6402",289405
"6403",443546
"6404",1125613
"6405",340476
"6406",273362
"6407",284317
"6408",278476
"6409",397962
"6410",287037
"6411",314149
"6412",264593
"6413",454915
"6414",285131
"6415",314894
"6416",263773
"6417",305466
"6418",367390
"6419",269723
"6420",259510
"6421",271828
"6422",440706
"6423",315998
"6424",303440
"6425",387871
"6426",314649
"6427",397307
"6428",253841
"6429",320305
"6430",331419
"6431",308087
"6432",252046
"6433",335421
"6434",312678
"6435",313786
"6436",285060
"6437",388998
"6438",309122
"6439",532845
"6440",323811
"6441",346871
"6442",498328
"6443",604380
"6444",357283
"6445",280728
"6446",251240
"6447",264055
"6448",336215
"6449",336793
"6450",314649
"6451",283969
"6452",410240
"6453",294400
"6454",271933
"6455",344572
"6456",265356
"6457",583755
"6458",306646
"6459",279580
"6460",437909
"6461",420691
"6462",510072
"6463",557349
"6464",316359
"6465",271795
"6466",501172
"6467",361497
"6468",324011
"6469",340567
"6470",277488
"6471",312634
"6472",281982
"6473",348739
"6474",329130
"6475",359428
"6476",268952
"6477",257978
"6478",609789
"6479",262158
"6480",306790
"6481",313546
"6482",476599
"6483",306646
"6484",290226
"6485",424094
"6486",285621
"6487",282069
"6488",356823
"6489",373606
"6490",288840
"6491",293703
"6492",355996
"6493",363707
"6494",272411
"6495",285858
"6496",375499
"6497",276709
"6498",365739
"6499",351324
"6500",557644
"6501",374454
"6502",329425
"6503",399387
"6504",408531
"6505",314963
"6506",293196
"6507",372728
"6508",327589
"6509",706180
"6510",303121
"6511",251239
"6512",425785
"6513",342834
"6514",257876
"6515",279802
"6516",407138
"6517",314525
"6518",321733
"6519",606752
"6520",320305
"6521",315287
"6522",254817
"6523",370502
"6524",270565
"6525",333953
"6526",317360
"6527",346478
"6528",358465
"6529",345911
"6530",359461
"6531",417668
"6532",374716
"6533",252947
"6534",316141
"6535",298035
"6536",347623
"6537",266860
"6538",360884
"6539",311974
"6540",286675
"6541",336984
"6542",379412
"6543",329993
"6544",673764
"6545",460214
"6546",267198
"6547",292583
"6548",391679
"6549",475324
"6550",547886
"6551",554206
"6552",380544
"6553",276548
"6554",323713
"6555",261382
"6556",355978
"6557",328947
"6558",361561
"6559",430035
"6560",386019
"6561",332465
"6562",368797
"6563",312446
"6564",275884
"6565",325179
"6566",351195
"6567",293623
"6568",308027
"6569",374450
"6570",291196
"6571",456236
"6572",419740
"6573",348960
"6574",297457
"6575",279593
"6576",462832
"6577",392668
"6578",440129
"6579",303588
"6580",303212
"6581",342019
"6582",401508
"6583",297847
"6584",322789
"6585",393376
"6586",584790
"6587",287658
"6588",317040
"6589",261929
"6590",425804
"6591",361875
"6592",340335
"6593",293984
"6594",261584
"6595",481987
"6596",261897
"6597",250552
"6598",283921
"6599",407043
"6600",338416
"6601",310320
"6602",359972
"6603",286675
"6604",349986
"6605",391114
"6606",320124
"6607",799281
"6608",657397
"6609",373432
"6610",356824
"6611",496526
"6612",426431
"6613",367306
"6614",266681
"6615",345285
"6616",320744
"6617",359001
"6618",283122
"6619",326400
"6620",255191
"6621",373050
"6622",330571
"6623",292915
"6624",328570
"6625",312157
"6626",331395
"6627",318647
"6628",332931
"6629",301168
"6630",440969
"6631",289116
"6632",487330
"6633",250541
"6634",318987
"6635",303455
"6636",308764
"6637",339905
"6638",313702
"6639",252752
"6640",361842
"6641",314645
"6642",444554
"6643",311194
"6644",251923
"6645",298445
"6646",250037
"6647",404023
"6648",363630
"6649",322691
"6650",256278
"6651",285013
"6652",369386
"6653",375482
"6654",357788
"6655",406811
"6656",355477
"6657",341548
"6658",512771
"6659",301408
"6660",364832
"6661",264300
"6662",349910
"6663",276218
"6664",251196
"6665",415051
"6666",313873
"6667",255386
"6668",368949
"6669",263600
"6670",257277
"6671",339442
"6672",289442
"6673",466325
"6674",252079
"6675",257609
"6676",268525
"6677",250630
"6678",250967
"6679",362600
"6680",440969
"6681",512828
"6682",422275
"6683",337046
"6684",250037
"6685",285750
"6686",260617
"6687",531055
"6688",297676
"6689",256636
"6690",411652
"6691",261422
"6692",275116
"6693",345504
"6694",327779
"6695",362883
"6696",437666
"6697",284758
"6698",333651
"6699",251841
"6700",403671
"6701",371316
"6702",472166
"6703",294919
"6704",408383
"6705",255454
"6706",365465
"6707",259873
"6708",265737
"6709",371305
"6710",295334
"6711",379778
"6712",251710
"6713",653574
"6714",333119
"6715",348986
"6716",417605
"6717",340408
"6718",389725
"6719",502837
"6720",300104
"6721",286734
"6722",272090
"6723",288437
"6724",316471
"6725",260696
"6726",279538
"6727",269284
"6728",444304
"6729",396895
"6730",342567
"6731",374905
"6732",316769
"6733",343377
"6734",412379
"6735",402306
"6736",265807
"6737",341762
"6738",304283
"6739",436798
"6740",353881
"6741",355728
"6742",264498
"6743",347653
"6744",331527
"6745",334593
"6746",255237
"6747",397317
"6748",745768
"6749",376383
"6750",362787
"6751",362654
"6752",478346
"6753",268482
"6754",288731
"6755",333530
"6756",308764
"6757",857532
"6758",311696
"6759",252897
"6760",405083
"6761",315476
"6762",334105
"6763",354104
"6764",321187
"6765",296999
"6766",715938
"6767",291979
"6768",334273
"6769",314913
"6770",747719
"6771",294671
"6772",340899
"6773",289960
"6774",293091
"6775",257940
"6776",360097
"6777",333505
"6778",303565
"6779",267399
"6780",258862
"6781",251323
"6782",370881
"6783",269182
"6784",310255
"6785",379885
"6786",252327
"6787",375313
"6788",569930
"6789",423217
"6790",340880
"6791",433989
"6792",294009
"6793",366219
"6794",301862
"6795",301514
"6796",305673
"6797",402998
"6798",320451
"6799",359696
"6800",296085
"6801",304595
"6802",475322
"6803",301911
"6804",267866
"6805",269786
"6806",251180
"6807",317083
"6808",328606
"6809",403860
"6810",342642
"6811",315971
"6812",256062
"6813",251073
"6814",263200
"6815",318046
"6816",276369
"6817",363053
"6818",305846
"6819",289991
"6820",585361
"6821",273269
"6822",268213
"6823",277541
"6824",289039
"6825",333530
"6826",330174
"6827",254478
"6828",300908
"6829",381357
"6830",311124
"6831",386397
"6832",404998
"6833",266343
"6834",269318
"6835",325374
"6836",452402
"6837",338260
"6838",425497
"6839",297155
"6840",298539
"6841",314007
"6842",290321
"6843",374790
"6844",376150
"6845",304570
"6846",347166
"6847",502752
"6848",255575
"6849",277946
"6850",492263
"6851",344176
"6852",306440
"6853",271521
"6854",543922
"6855",766115
"6856",284166
"6857",334039
"6858",290290
"6859",251521
"6860",461337
"6861",344855
"6862",258170
"6863",278130
"6864",261241
"6865",340885
"6866",391468
"6867",281768
"6868",267790
"6869",421561
"6870",405284
"6871",325538
"6872",251063
"6873",342989
"6874",271550
"6875",456922
"6876",352188
"6877",252127
"6878",365110
"6879",293802
"6880",252079
"6881",584259
"6882",253759
"6883",361497
"6884",401886
"6885",493034
"6886",329852
"6887",314822
"6888",279485
"6889",267717
"6890",538822
"6891",332008
"6892",542265
"6893",375657
"6894",334224
"6895",293291
"6896",430283
"6897",293809
"6898",378009
"6899",314182
"6900",309513
"6901",272531
"6902",358701
"6903",498349
"6904",431245
"6905",388247
"6906",259301
"6907",386877
"6908",298871
"6909",327786
"6910",337130
"6911",273051
"6912",268451
"6913",405309
"6914",253583
"6915",297054
"6916",288771
"6917",291755
"6918",491862
"6919",311534
"6920",420895
"6921",251905
"6922",413373
"6923",256861
"6924",448337
"6925",418702
"6926",387335
"6927",261720
"6928",357750
"6929",308746
"6930",278720
"6931",477505
"6932",286634
"6933",336404
"6934",278617
"6935",343231
"6936",421467
"6937",369678
"6938",334291
"6939",268831
"6940",261725
"6941",260167
"6942",469454
"6943",331482
"6944",370727
"6945",344621
"6946",261203
"6947",316000
"6948",264651
"6949",297735
"6950",261203
"6951",309504
"6952",324637
"6953",267426
"6954",311269
"6955",380560
"6956",289436
"6957",749636
"6958",266324
"6959",389254
"6960",343789
"6961",433906
"6962",281030
"6963",313986
"6964",396595
"6965",345522
"6966",330087
"6967",437727
"6968",280960
"6969",255621
"6970",377017
"6971",259120
"6972",384150
"6973",287306
"6974",349368
"6975",310889
"6976",379919
"6977",341358
"6978",326033
"6979",257980
"6980",668362
"6981",256173
"6982",292590
"6983",254534
"6984",290213
"6985",291965
"6986",449101
"6987",981628
"6988",311409
"6989",413297
"6990",341051
"6991",252419
"6992",347935
"6993",470368
"6994",746432
"6995",258498
"6996",346321
"6997",402462
"6998",451059
"6999",294313
"7000",251730
"7001",335248
"7002",281768
"7003",402367
"7004",254146
"7005",304602
"7006",330571
"7007",499935
"7008",262402
"7009",273558
"7010",291374
"7011",271013
"7012",313925
"7013",379883
"7014",301024
"7015",277488
"7016",330416
"7017",349986
"7018",317969
"7019",267952
"7020",473625
"7021",358124
"7022",338320
"7023",263886
"7024",310774
"7025",259307
"7026",358753
"7027",259463
"7028",250821
"7029",251579
"7030",268954
"7031",386175
"7032",344394
"7033",566537
"7034",294991
"7035",332249
"7036",268147
"7037",317847
"7038",313835
"7039",260938
"7040",335067
"7041",331126
"7042",384246
"7043",375313
"7044",345712
"7045",318749
"7046",293971
"7047",272411
"7048",263374
"7049",391192
"7050",330301
"7051",385278
"7052",263561
"7053",312017
"7054",272950
"7055",259323
"7056",281739
"7057",328561
"7058",350440
"7059",338033
"7060",456367
"7061",364342
"7062",267471
"7063",381645
"7064",250206
"7065",283079
"7066",274096
"7067",455553
"7068",693066
"7069",256362
"7070",539864
"7071",284395
"7072",265097
"7073",254547
"7074",323044
"7075",294913
"7076",356015
"7077",409922
"7078",251659
"7079",260954
"7080",324791
"7081",447346
"7082",286020
"7083",313749
"7084",258102
"7085",255466
"7086",311907
"7087",297991
"7088",478315
"7089",318046
"7090",363963
"7091",356882
"7092",427686
"7093",377798
"7094",346034
"7095",262617
"7096",328466
"7097",330466
"7098",254304
"7099",435842
"7100",278188
"7101",328466
"7102",318921
"7103",347336
"7104",250807
"7105",291755
"7106",251305
"7107",265077
"7108",395736
"7109",306225
"7110",273792
"7111",271431
"7112",381789
"7113",260425
"7114",288154
"7115",325372
"7116",379959
"7117",298995
"7118",274502
"7119",304504
"7120",390657
"7121",257416
"7122",257933
"7123",261943
"7124",284317
"7125",269665
"7126",485710
"7127",301229
"7128",268083
"7129",355645
"7130",381895
"7131",403910
"7132",436163
"7133",321709
"7134",403788
"7135",312088
"7136",302372
"7137",514716
"7138",270436
"7139",364548
"7140",273243
"7141",292592
"7142",320084
"7143",337992
"7144",325033
"7145",345898
"7146",287372
"7147",252208
"7148",260761
"7149",255835
"7150",321865
"7151",310152
"7152",257302
"7153",287927
